no_                 ;order type code;Units;Order Date             ;Item category code;Brand Code
999529;ZT             ;                 47.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999582;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999589;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999598;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999604;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999605;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999602;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999609;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999642;ZT             ;                  12.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999649;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999642;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999620;ZT             ;                 45.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999626;ZT             ;                 406.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999630;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999635;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999694;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999692;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999699;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999695;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999698;ZT             ;                 404.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999699;ZT             ;                 400.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999652;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999653;ZT             ;                 126.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999656;ZT             ;                 30.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999659;ZT             ;                 55.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999660;ZT             ;                 407.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999682;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999685;ZT             ;                 34.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999699;ZT             ;                439.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999698;ZT             ;                 409.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999699;ZT             ;                 4040.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999206;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999202;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999208;ZT             ;                 66.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999209;ZT             ;                 406.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999242;ZT             ;                 45.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999245;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999248;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999229;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999222;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999232;ZT             ;                  9.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999235;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999232;ZT             ;                 56.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999239;ZT             ;                 73.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999299;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999298;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999250;ZT             ;                  3.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999253;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999262;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999269;ZT             ;                  12.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999224;ZT             ;                 640.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999226;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999229;ZT             ;                 63.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999280;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999283;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999288;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999294;ZT             ;                 47.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999292;ZT             ;                 43.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999804;ZT             ;                 4040.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999808;ZT             ;                 46.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999846;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999820;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999822;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999823;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999832;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999838;ZT             ;                 46.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999895;ZT             ;                 34.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999850;ZT             ;                 74.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999863;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999868;ZT             ;                 404.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999824;ZT             ;                 44.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999822;ZT             ;                 45.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999828;ZT             ;                 46.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999829;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999883;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999889;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999882;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999888;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999894;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999893;ZT             ;                  40.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999895;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999896;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999900;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999909;ZT             ;                  7.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
